Nampally,Moazzampura S.O,500001,Nampally,HYDERABAD,TELANGANA 
Dharmaram,Peechara B.O,504105,Laxmanchanda,ADILABAD,TELANGANA
Gamjal,Soan S.O,504105,Nirmal,ADILABAD,TELANGANA
New Bopparam,Yelmal B.O,504105,Laxmanchanda,ADILABAD,TELANGANA
Siddankunta,Siddalkunta B.O,504105,Dilawarpur,ADILABAD,TELANGANA
Thirpalle,Laxmanchanda B.O,504106,Laxmanchanda,ADILABAD,TELANGANA
Waddepalli,Waddial B.O,504106,Laxmanchanda,ADILABAD,TELANGANA
Yellapalle,Yellapalli B.O,504106,Nirmal,ADILABAD,TELANGANA
Akkapur,Venkatapur B.O,504106,Nirmal,ADILABAD,TELANGANA
Babapur,Waddial B.O,504106,Laxmanchanda,ADILABAD,TELANGANA
Chinna Tanda,Ratnapur Kandli B.O,504106,Nirmal,ADILABAD,TELANGANA
Munipalle,Mallapur B.O,504106,Laxmanchanda,ADILABAD,TELANGANA
Narsapur-W,Waddial B.O,504106,Laxmanchanda,ADILABAD,TELANGANA
Nirmal,Natrajnagar B.O,504106,Nirmal,ADILABAD,TELANGANA
Siddapur,Koutla (K) B.O,504106,Nirmal,ADILABAD,TELANGANA
Venkatapur (Rural),Venkatapur B.O,504106,Nirmal,ADILABAD,TELANGANA
Potapalle (K),Waddial B.O,504106,Laxmanchanda,ADILABAD,TELANGANA
Manjlapur (Rural),Manjulapur B.O,504106,Nirmal,ADILABAD,TELANGANA
New Pochampad,Ratnapur Kandli B.O,504106,Nirmal,ADILABAD,TELANGANA
Nirmal,Nirmal S.O (Adilabad),504106,Nirmal,ADILABAD,TELANGANA
Kamalanagar,Venkatapur B.O,504106,Nirmal,ADILABAD,TELANGANA
Kasiguda,Waddial B.O,504106,Laxmanchanda,ADILABAD,TELANGANA
Nirmal,Kasba S.O (Adilabad),504106,Nirmal,ADILABAD,TELANGANA
Ratnapur Kondli,Ratnapur Kandli B.O,504106,Nirmal,ADILABAD,TELANGANA
Kondapur,Yellapalli B.O,504106,Nirmal,ADILABAD,TELANGANA
Koutla (K),Koutla (K) B.O,504106,Nirmal,ADILABAD,TELANGANA
Laxmanchanda,Laxmanchanda B.O,504106,Laxmanchanda,ADILABAD,TELANGANA
Thamsa,Manjulapur B.O,504106,Nirmal,ADILABAD,TELANGANA
Nirmal,Bangalpet B.O,504106,Nirmal,ADILABAD,TELANGANA
Nirmal,Indiranagar S.O (Adilabad),504106,Nirmal,ADILABAD,TELANGANA
Rachapur,Waddial B.O,504106,Laxmanchanda,ADILABAD,TELANGANA
Bhagyanagar,Ratnapur Kandli B.O,504106,Nirmal,ADILABAD,TELANGANA
Machapur,Mallapur B.O,504106,Laxmanchanda,ADILABAD,TELANGANA
Mallapur,Mallapur B.O,504106,Laxmanchanda,ADILABAD,TELANGANA
Vizianagar Colony,Manjulapur B.O,504106,Nirmal,ADILABAD,TELANGANA
Vizianagarcolony,Venkatapur B.O,504106,Nirmal,ADILABAD,TELANGANA
Waddyal,Waddial B.O,504106,Laxmanchanda,ADILABAD,TELANGANA
Basar,RGU IIIT Campus Basar S.O,504107,Mudhole,ADILABAD,TELANGANA
Andkur,Andukur B.O,504109,Kuntala,ADILABAD,TELANGANA
Kamkati,Gulmadugu B.O,504109,Sarangapur,ADILABAD,TELANGANA
Oala,Ola B.O,504109,Kuntala,ADILABAD,TELANGANA
Penchikalapad,Thammapur B.O,504109,Bhainsa,ADILABAD,TELANGANA
Sathgaon,Pendapally B.O,504109,Lokeswaram,ADILABAD,TELANGANA
Watoli,Pendapally B.O,504109,Bhainsa,ADILABAD,TELANGANA
Pendapalle,Pendapally B.O,504109,Bhainsa,ADILABAD,TELANGANA
Raipet Tanda,Kuntala S.O,504109,Kuntala,ADILABAD,TELANGANA
Suryapur,Ola B.O,504109,Kuntala,ADILABAD,TELANGANA
Hanuman Tanda,Gulmadugu B.O,504109,Kuntala,ADILABAD,TELANGANA
Kuntala,Kuntala S.O,504109,Kuntala,ADILABAD,TELANGANA
Surmayam Tanda,Gulmadugu B.O,504109,Kuntala,ADILABAD,TELANGANA
Venkur,Ola B.O,504109,Kuntala,ADILABAD,TELANGANA
Vittapur,Limba (K) B.O,504109,Kuntala,ADILABAD,TELANGANA
Ambagaon,Ola B.O,504109,Kuntala,ADILABAD,TELANGANA
Bapurao Tanda,Kuntala S.O,504109,Kuntala,ADILABAD,TELANGANA
Burugupalle (G),Gulmadugu B.O,504109,Kuntala,ADILABAD,TELANGANA
Downelle,Kuntala S.O,504109,Kuntala,ADILABAD,TELANGANA
Gulmadaga,Gulmadugu B.O,504109,Kuntala,ADILABAD,TELANGANA
Limba (Khurd),Limba (K) B.O,504109,Kuntala,ADILABAD,TELANGANA
Sevalal Tanda,Ola B.O,504109,Kuntala,ADILABAD,TELANGANA
Kallur,Kallur B.O,504109,Kuntala,ADILABAD,TELANGANA
Limba-K Tanda,Limba (K) B.O,504109,Kuntala,ADILABAD,TELANGANA
Mutakapalle,Kallur B.O,504109,Kuntala,ADILABAD,TELANGANA
Thimmapur,Thammapur B.O,504109,Bhainsa,ADILABAD,TELANGANA
Arly (Khurd),Kallur B.O,504109,Kuntala,ADILABAD,TELANGANA
Dongargaon,Kallur B.O,504109,Kuntala,ADILABAD,TELANGANA
Limba (Buzurg),Limba (K) B.O,504109,Kuntala,ADILABAD,TELANGANA
Rajapur,Ola B.O,504109,Kuntala,ADILABAD,TELANGANA
Sadashiv nagar Tanda,Kuntala S.O,504109,Kuntala,ADILABAD,TELANGANA
Timmapur,Gulmadugu B.O,504109,Kuntala,ADILABAD,TELANGANA
Vaikuntapur,Gulmadugu B.O,504109,Sarangapur,ADILABAD,TELANGANA
Wanalpahad,Sunkli B.O,504109,Bhainsa,ADILABAD,TELANGANA
Ambakanti,Kuntala S.O,504109,Kuntala,ADILABAD,TELANGANA
Ambakanti Tanda,Kuntala S.O,504109,Kuntala,ADILABAD,TELANGANA
Burgupalle (K),Kallur B.O,504109,Kuntala,ADILABAD,TELANGANA
Gammapur Tanda,Kuntala S.O,504109,Kuntala,ADILABAD,TELANGANA
Hanman Tanda,Kuntala S.O,504109,Kuntala,ADILABAD,TELANGANA
Medanpur,Ola B.O,504109,Kuntala,ADILABAD,TELANGANA
Sunkli,Sunkli B.O,504109,Bhainsa,ADILABAD,TELANGANA
Adhivashi Guda,Ponkur B.O,504110,Sarangapur,ADILABAD,TELANGANA
Chincholi (Buzurg),Chincholi (B) S.O,504110,Sarangapur,ADILABAD,TELANGANA
Durga Nagar,Jam B.O,504110,Sarangapur,ADILABAD,TELANGANA
Godsera,Borigaon B.O,504110,Sarangapur,ADILABAD,TELANGANA
Hanuman Tanda,Jam B.O,504110,Sarangapur,ADILABAD,TELANGANA
Jam,Jam B.O,504110,Sarangapur,ADILABAD,TELANGANA
Lakshmipur,Ponkur B.O,504110,Sarangapur,ADILABAD,TELANGANA
Lingapur Tanda,Ponkur B.O,504110,Sarangapur,ADILABAD,TELANGANA
Mahila Prangnam,Chincholi (B) S.O,504110,Sarangapur,ADILABAD,TELANGANA
Narayan Palli,Ponkur B.O,504110,Sarangapur,ADILABAD,TELANGANA
Ponkur,Ponkur B.O,504110,Sarangapur,ADILABAD,TELANGANA
Sarangapur,Sarangapur B.O,504110,Sarangapur,ADILABAD,TELANGANA
Adelli Tanda,Sarangapur B.O,504110,Sarangapur,ADILABAD,TELANGANA
Gopalpet,Gopalpet B.O,504110,Sarangapur,ADILABAD,TELANGANA
Ippa Chelima,Ponkur B.O,504110,Sarangapur,ADILABAD,TELANGANA
Kupti,Ponkur B.O,504110,Sarangapur,ADILABAD,TELANGANA
Rayat Nagar,Sarangapur B.O,504110,Sarangapur,ADILABAD,TELANGANA
Tandra,Malak Chincholi B.O,504110,Sarangapur,ADILABAD,TELANGANA
Chincholi (Malak),Malak Chincholi B.O,504110,Sarangapur,ADILABAD,TELANGANA
Jewly,Ponkur B.O,504110,Sarangapur,ADILABAD,TELANGANA
Nagapur,Sarangapur B.O,504110,Sarangapur,ADILABAD,TELANGANA
Oddegudem,Aloor B.O,504110,Sarangapur,ADILABAD,TELANGANA
Ranapur,Chincholi (B) S.O,504110,Sarangapur,ADILABAD,TELANGANA
Bandrev Tanda,Ponkur B.O,504110,Sarangapur,ADILABAD,TELANGANA
Devi Tanda,Sarangapur B.O,504110,Sarangapur,ADILABAD,TELANGANA
Dyangapur,Chincholi (B) S.O,504110,Nirmal,ADILABAD,TELANGANA
Lakshmipur,Vengwapet B.O,504110,Nirmal,ADILABAD,TELANGANA
Lingapur,Ponkur B.O,504110,Sarangapur,ADILABAD,TELANGANA
Potia,Ponkur B.O,504110,Sarangapur,ADILABAD,TELANGANA
Ravindra Nagar,Sarangapur B.O,504110,Sarangapur,ADILABAD,TELANGANA
Telugu Desham Tanda,Chincholi (B) S.O,504110,Sarangapur,ADILABAD,TELANGANA
Alur,Aloor B.O,504110,Sarangapur,ADILABAD,TELANGANA
Dhani,Dhani B.O,504110,Sarangapur,ADILABAD,TELANGANA
Langdapur,Vengwapet B.O,504110,Nirmal,ADILABAD,TELANGANA
Laxmi Nagar,Jam B.O,504110,Sarangapur,ADILABAD,TELANGANA
Pendaldhari,Koutla B.O,504110,Sarangapur,ADILABAD,TELANGANA
Sarangpur,Sarangapur B.O,504110,Sarangapur,ADILABAD,TELANGANA
Vengvapet,Vengwapet B.O,504110,Nirmal,ADILABAD,TELANGANA
Yakarpalle,Jam B.O,504110,Sarangapur,ADILABAD,TELANGANA
Sai Nagar,Dhani B.O,504110,Sarangapur,ADILABAD,TELANGANA
Sirpalli,Ponkur B.O,504110,Sarangapur,ADILABAD,TELANGANA
Adelli,Sarangapur B.O,504110,Sarangapur,ADILABAD,TELANGANA
Boregaon,Borigaon B.O,504110,Sarangapur,ADILABAD,TELANGANA
Boring Tanda,Jam B.O,504110,Sarangapur,ADILABAD,TELANGANA
Dhuppya Tanda,Ponkur B.O,504110,Sarangapur,ADILABAD,TELANGANA
Gangapur,Chincholi (B) S.O,504110,Sarangapur,ADILABAD,TELANGANA
Gopalpet Tanda,Gopalpet B.O,504110,Sarangapur,ADILABAD,TELANGANA
Harka Tanda,Gopalpet B.O,504110,Sarangapur,ADILABAD,TELANGANA
Kowtla (Buzurg),Koutla B.O,504110,Sarangapur,ADILABAD,TELANGANA
Mahaveer Tanda,Jam B.O,504110,Sarangapur,ADILABAD,TELANGANA
Ramsingh Tanda,Ponkur B.O,504110,Sarangapur,ADILABAD,TELANGANA
Sai Nagar,Koutla B.O,504110,Sarangapur,ADILABAD,TELANGANA
Chellaipet,Dugnepally B.O,504201,Chennur,ADILABAD,TELANGANA
Kathersala,Angarajpally B.O,504201,Chennur,ADILABAD,TELANGANA
Laxmipur,Dewalwada B.O,504201,Kotapalle,ADILABAD,TELANGANA
Laxmipur,Somanpally B.O,504201,Chennur,ADILABAD,TELANGANA
Ponnaram,Somanpally B.O,504201,Chennur,ADILABAD,TELANGANA
Yerraguntapalli,Kommera B.O,504201,Chennur,ADILABAD,TELANGANA
Asnad,Asnad B.O,504201,Chennur,ADILABAD,TELANGANA
Nagapur,Nagapur B.O,504201,Chennur,ADILABAD,TELANGANA
Othkulapalli,Asnad B.O,504201,Chennur,ADILABAD,TELANGANA
Raipet,Angarajpally B.O,504201,Chennur,ADILABAD,TELANGANA
Vemkampet,Dugnepally B.O,504201,Chennur,ADILABAD,TELANGANA
Beervelli,Nagapur B.O,504201,Chennur,ADILABAD,TELANGANA
Chennur,Chinnoor S.O,504201,Chennur,ADILABAD,TELANGANA
Dewalwada,Dewalwada B.O,504201,Kotapalle,ADILABAD,TELANGANA
Kottapalli,Parpally B.O,504201,Kotapalle,ADILABAD,TELANGANA
Mylaram,Nagapur B.O,504201,Chennur,ADILABAD,TELANGANA
Ravulapalli,Kollur B.O,504201,Kotapalle,ADILABAD,TELANGANA
Subbaramapalli,Angarajpally B.O,504201,Chennur,ADILABAD,TELANGANA
Borampalle,Kollur B.O,504201,Kotapalle,ADILABAD,TELANGANA
Kollur,Kollur B.O,504201,Kotapalle,ADILABAD,TELANGANA
Pullagaon,Sirsa B.O,504201,Kotapalle,ADILABAD,TELANGANA
Rapanpalli,Dewalwada B.O,504201,Kotapalle,ADILABAD,TELANGANA
Shivalingapur,Chinnoor S.O,504201,Chennur,ADILABAD,TELANGANA
Sirsa,Sirsa B.O,504201,Kotapalle,ADILABAD,TELANGANA
Somanpalle,Somanpally B.O,504201,Chennur,ADILABAD,TELANGANA
Sundersala,Dugnepally B.O,504201,Chennur,ADILABAD,TELANGANA
Akkapalle,Chinnoor S.O,504201,Chennur,ADILABAD,TELANGANA
Edula Bandam,Sirsa B.O,504201,Kotapalle,ADILABAD,TELANGANA
Kommera,Kommera B.O,504201,Chennur,ADILABAD,TELANGANA
Pata Dewalwada,Dewalwada B.O,504201,Kotapalle,ADILABAD,TELANGANA
Chakepalle,Asnad B.O,504201,Chennur,ADILABAD,TELANGANA
Chintapalle,Parpally B.O,504201,Chennur,ADILABAD,TELANGANA
Dugnepalle,Dugnepally B.O,504201,Chennur,ADILABAD,TELANGANA
Kachanpalle,Angarajpally B.O,504201,Chennur,ADILABAD,TELANGANA
Mutharaopalli,Pokkur B.O,504201,Chennur,ADILABAD,TELANGANA
Narasakkapet,Kommera B.O,504201,Chennur,ADILABAD,TELANGANA
Pagepally,Kommera B.O,504201,Chennur,ADILABAD,TELANGANA
Parpalle,Parpally B.O,504201,Kotapalle,ADILABAD,TELANGANA
Yerraipet,Parpally B.O,504201,Kotapalle,ADILABAD,TELANGANA
Angarajpalle,Angarajpally B.O,504201,Chennur,ADILABAD,TELANGANA
Annaram,Annaram B.O,504201,Kotapalle,ADILABAD,TELANGANA
Dubbapally,Somanpally B.O,504201,Chennur,ADILABAD,TELANGANA
Kotta Dewalwada,Dewalwada B.O,504201,Kotapalle,ADILABAD,TELANGANA
Mandapuram,Dugnepally B.O,504201,Chennur,ADILABAD,TELANGANA
Narayanpur,Dugnepally B.O,504201,Chennur,ADILABAD,TELANGANA
Pinnaram,Parpally B.O,504201,Kotapalle,ADILABAD,TELANGANA
Pokkur,Pokkur B.O,504201,Chennur,ADILABAD,TELANGANA
Yenagutta,Chinnoor S.O,504201,Chennur,ADILABAD,TELANGANA
Algaon,Alegaon B.O,504201,Kotapalle,ADILABAD,TELANGANA
Arjungutta,Annaram B.O,504201,Kotapalle,ADILABAD,TELANGANA
Babbarachelka,Dewalwada B.O,504201,Kotapalle,ADILABAD,TELANGANA
Lingampet,Parpally B.O,504201,Kotapalle,ADILABAD,TELANGANA
Rachapalli,Pokkur B.O,504201,Chennur,ADILABAD,TELANGANA
Rampur,Kollur B.O,504201,Kotapalle,ADILABAD,TELANGANA
Rawalpalle,Alegaon B.O,504201,Kotapalle,ADILABAD,TELANGANA
Velmapalli,Dewalwada B.O,504201,Kotapalle,ADILABAD,TELANGANA
Voddu Gudem,Dewalwada B.O,504201,Kotapalle,ADILABAD,TELANGANA
Bellal,Bellalbadi B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Chittial,Chityal B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Damguda,Peddur S.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Dharmajipet,Maddipadaga B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Dildarnagar,Lingapur B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Dostnagar,Dasturabad B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Godserial Gonduguda,Munial B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Gonduguda( Bhutkur),Dasturabad B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Kalleda,Dasturabad B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Kottagudem,Dasturabad B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Kurragudem,Maddipadaga B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Mallannapet,Lingapur B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Akondapet,Dasturabad B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Kannapur,Peddur S.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Pandwapur,Ambaripet B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Rampur,Dasturabad B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Revajipet (Old),Revojipet B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Sarangapur,Lingapur B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Kolamguda,Peddur S.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Perkapalli,Dasturabad B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Revojipet (New),Revojipet B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Vakel Nagar,Chityal B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Godserial,Munial B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Kothapalle,Revojipet B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Laxmipur,Ambaripet B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Maddipadga,Maddipadaga B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Narsingapur,Bellalbadi B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Nawabpet,Ambaripet B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Revajipet (Old),Maddipadaga B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Chinna Bellal,Bellalbadi B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Erragunta,Dasturabad B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Kaddam (Peddur),Peddur S.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Munnial,Munial B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Patha Kondukur,Chityal B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Ambaripet,Ambaripet B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Devunigudem,Dasturabad B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Kotha Peddur,Munial B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Lingapur,Lingapur B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Peddur,Peddur S.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Bagampet,Chityal B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Bhuttapur,Revojipet B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Chennur,Revojipet B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Dasturabad,Dasturabad B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Kothapalle Thanda,Revojipet B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Munial Thanda,Munial B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
New Maddipadga,Maddipadaga B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Pedda Bellal,Bellalbadi B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Bhuthkur,Dasturabad B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Damgudem,Ambaripet B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Gonduguda(Dasturabad),Dasturabad B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Kondkuru,Peddur S.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Laxmisagar,Maddipadaga B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Morrigudem,Bellalbadi B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Munial Gonduguda,Munial B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Peddur Thanda,Peddur S.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Yelagadapa,Lingapur B.O,504202,Kaddam (Peddur),ADILABAD,TELANGANA
Choud Thanda,Beernandi B.O,504203,Khanapur,ADILABAD,TELANGANA
Jilledu Gunta,Sathanapalli B.O,504203,Khanapur,ADILABAD,TELANGANA
Kolamgudem,Beernandi B.O,504203,Khanapur,ADILABAD,TELANGANA
Mandapalle,Mandapalli B.O,504203,Khanapur,ADILABAD,TELANGANA
Ramulu Naik Thanda,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Surjapur,Surjapur B.O,504203,Khanapur,ADILABAD,TELANGANA
Thatiguda,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Thummagudem,Beernandi B.O,504203,Khanapur,ADILABAD,TELANGANA
Tulasipet,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Chintalpet,Badankurthy B.O,504203,Khanapur,ADILABAD,TELANGANA
Gosampalle,Patha Yelcapur B.O,504203,Khanapur,ADILABAD,TELANGANA
Iqbalpur,Khanapur S.O (Adilabad),504203,Khanapur,ADILABAD,TELANGANA
Itikyal,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Janguguda,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Maskapur,Surjapur B.O,504203,Khanapur,ADILABAD,TELANGANA
Morripet,Beernandi B.O,504203,Khanapur,ADILABAD,TELANGANA
Shetpalle,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Yepalaguda,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Beernandi,Beernandi B.O,504203,Khanapur,ADILABAD,TELANGANA
Khanapur,Khanapur S.O (Adilabad),504203,Khanapur,ADILABAD,TELANGANA
Laxmipur,Beernandi B.O,504203,Khanapur,ADILABAD,TELANGANA
Nallamadugu,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Thimmapur,Khanapur S.O (Adilabad),504203,Khanapur,ADILABAD,TELANGANA
Badankurthy,Badankurthy B.O,504203,Khanapur,ADILABAD,TELANGANA
Devunigudem,Beernandi B.O,504203,Khanapur,ADILABAD,TELANGANA
Dilwarpur,Dilawarpur B.O,504203,Khanapur,ADILABAD,TELANGANA
Dubba Thanda,Beernandi B.O,504203,Khanapur,ADILABAD,TELANGANA
Ippamada,Beernandi B.O,504203,Khanapur,ADILABAD,TELANGANA
Kolamguda,Beernandi B.O,504203,Khanapur,ADILABAD,TELANGANA
Maharaju Thanda,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Naikapu Gudem,Beernandi B.O,504203,Khanapur,ADILABAD,TELANGANA
Patha Yellapur,Patha Yelcapur B.O,504203,Khanapur,ADILABAD,TELANGANA
Pembi,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Petherpu,Nachan Yelcapur B.O,504203,Kaddam (Peddur),ADILABAD,TELANGANA
Rami Gudem,Beernandi B.O,504203,Khanapur,ADILABAD,TELANGANA
Ramnagar,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Venu Nagar,Mandapalli B.O,504203,Khanapur,ADILABAD,TELANGANA
Ervachintal,Beernandi B.O,504203,Khanapur,ADILABAD,TELANGANA
Kistyanayak Thanda,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Lambadi Thanda,Beernandi B.O,504203,Khanapur,ADILABAD,TELANGANA
Lotharya Thanda,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Nagapur,Mandapalli B.O,504203,Khanapur,ADILABAD,TELANGANA
Narsapur,Nachan Yelcapur B.O,504203,Kaddam (Peddur),ADILABAD,TELANGANA
Old Dilawarpur,Dilawarpur B.O,504203,Khanapur,ADILABAD,TELANGANA
Paspula,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Vaspalle,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Advisarangapur,Sathanapalli B.O,504203,Khanapur,ADILABAD,TELANGANA
Bavapur (K),Dilawarpur B.O,504203,Khanapur,ADILABAD,TELANGANA
Chintagudem,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Gattugudem,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Gummanuyenglapur,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Kosagutta,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Kothacheruvu,Mandapalli B.O,504203,Khanapur,ADILABAD,TELANGANA
Kurra Thanda,Beernandi B.O,504203,Khanapur,ADILABAD,TELANGANA
Nachan Yellapur,Nachan Yelcapur B.O,504203,Kaddam (Peddur),ADILABAD,TELANGANA
Octonimada,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Paspula Naikapu Gudem,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Pulgam Pandry,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Ramaguda,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Sathnapalle,Sathanapalli B.O,504203,Khanapur,ADILABAD,TELANGANA
Englapur,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Goddapampu,Dilawarpur B.O,504203,Khanapur,ADILABAD,TELANGANA
Jeedimalle,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Kashiram Thanda,Sathanapalli B.O,504203,Khanapur,ADILABAD,TELANGANA
Kotha Gudem,Dilawarpur B.O,504203,Khanapur,ADILABAD,TELANGANA
Kusumpur,Beernandi B.O,504203,Khanapur,ADILABAD,TELANGANA
Masaipet,Nachan Yelcapur B.O,504203,Kaddam (Peddur),ADILABAD,TELANGANA
Medampalle,Surjapur B.O,504203,Khanapur,ADILABAD,TELANGANA
Ramreddy Palle,Sathanapalli B.O,504203,Khanapur,ADILABAD,TELANGANA
Sathuguda,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Sevanayak Thanda,Sathanapalli B.O,504203,Khanapur,ADILABAD,TELANGANA
Tarlapad,Sathanapalli B.O,504203,Khanapur,ADILABAD,TELANGANA
Vodderawada,Patha Yelcapur B.O,504203,Khanapur,ADILABAD,TELANGANA
Dhomdari,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Gangapur,Beernandi B.O,504203,Khanapur,ADILABAD,TELANGANA
Meroni Parupu,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Pembi Thanda,Pembi B.O,504203,Khanapur,ADILABAD,TELANGANA
Rangapet,Beernandi B.O,504203,Khanapur,ADILABAD,TELANGANA
Bhimaram,Bheemaram S.O,504204,Jaipur,ADILABAD,TELANGANA
Dampur,Naseerabad B.O,504204,Jaipur,ADILABAD,TELANGANA
Gangaram,Awadam B.O,504204,Nennal,ADILABAD,TELANGANA
Jendavenkatapur,Mamidighat B.O,504204,Mandamarri,ADILABAD,TELANGANA
Reddipalle,Naseerabad B.O,504204,Jaipur,ADILABAD,TELANGANA
Sankaram,Kistampet B.O,504204,Chennur,ADILABAD,TELANGANA
Chinnavenkatapur,Naseerabad B.O,504204,Jaipur,ADILABAD,TELANGANA
Gudipeta,Mamidighat B.O,504204,Mandamarri,ADILABAD,TELANGANA
Kistampet,Kistampet B.O,504204,Chennur,ADILABAD,TELANGANA
Lingampalle,Suddal B.O,504204,Chennur,ADILABAD,TELANGANA
Narasingapuram,Naseerabad B.O,504204,Jaipur,ADILABAD,TELANGANA
Ankushapur,Arepally B.O,504204,Jaipur,ADILABAD,TELANGANA
Arkepalle,Bheemaram S.O,504204,Jaipur,ADILABAD,TELANGANA
Bapuraopet,Kistampet B.O,504204,Chennur,ADILABAD,TELANGANA
Sultanpally,Suddal B.O,504204,Chennur,ADILABAD,TELANGANA
Kompally,Awadam B.O,504204,Nennal,ADILABAD,TELANGANA
Kothur,Naseerabad B.O,504204,Jaipur,ADILABAD,TELANGANA
Maddikal,Maddikal B.O,504204,Jaipur,ADILABAD,TELANGANA
Sainagar,Kistampet B.O,504204,Chennur,ADILABAD,TELANGANA
