Alsi,Berchha B.O,456440,Nagda,UJJAIN,MADHYA PRADESH
Banjari,Delchi Buzurg B.O,456440,Khacharod,UJJAIN,MADHYA PRADESH
Bardiya Son,Berchha B.O,456440,Shajapur,SHAJAPUR,MADHYA PRADESH
Mahidpur,Berchha B.O,456440,Mahidpur,UJJAIN,MADHYA PRADESH
Singdewala,Mehidpur Road S.O,456440,Mahidpur,UJJAIN,MADHYA PRADESH
Tootiyakhedi,Mehidpur Road S.O,456440,Nagda,UJJAIN,MADHYA PRADESH
Sumrakhedi,Kachria B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Gelakhedi,Indokh B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Gogakheda,Gogakheda B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Kachariya,Kachria B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Kanthariya,Kundikheda B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Ladanpur,Lalgarh B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Mahudiya,Makla B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Malya,Indokh B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Melakhedi,Rnayarapeer B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Nagpura,Aajmabad B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Bahadurpura,Rnayarapeer B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Dhablasiya,Gogakheda B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Kachria,Kachria B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Lotiya Junarda,Lotiyajunarda B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Munjakhedi,Gogakheda B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Sekli,Makla B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Tarnod,Jharda S.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Tipukheda,Makla B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Dhulia khedi,Kundikheda B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Aranyabagda,Lotiyajunarda B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Bansingh,Indokh B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Bilkheda,Jharda S.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Chingri,Kachria B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Ghatiyasaindas,Rnayarapeer B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Ghatpeepalya,Rnayarapeer B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Khardiya Manpur,Lalgarh B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Khoriya Padma,Kundikheda B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Kundikheda,Kundikheda B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Lakhakhedi Umath,Aajmabad B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Ranayrapeer,Rnayarapeer B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Rawatkhedi,Kachria B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Sukdi,Lotiyajunarda B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Tarot,Jharda S.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Barkhedakhurd,Gogakheda B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Bolkhedanau,Makla B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Chhajjukhedi,Aajmabad B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Dhanodiya,Aajmabad B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Kachariya,Jharda S.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Mundlasondhya,Indokh B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Nagguradiya,Lalgarh B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Rabdaniya,Makla B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Sarwankheda,Jharda S.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Shrawan,Kachria B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Suhagpura,Aajmabad B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Indokh,Indokh B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Jharda,Lalgarh B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Katariya,Jharda S.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Maukhedi,Aajmabad B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Pipalya Dhuma,Lotiyajunarda B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Sakariya,Lotiyajunarda B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Sipawara,Gogakheda B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Ahirkheda,Jharda S.O,456441,Ghatiya,UJJAIN,MADHYA PRADESH
Azmabad,Aajmabad B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Bamnai,Kundikheda B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Bolkhedaghat,Jharda S.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Dhuletiya,Jharda S.O,456441,Ghatiya,UJJAIN,MADHYA PRADESH
Kachhaliyasaiyad,Indokh B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Kamalyakhedi,Indokh B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Kanakhedi Hamma,Jharda S.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Lasudiyagoyal,Makla B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Mahidpurya,Aajmabad B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Modi,Rnayarapeer B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Patakhedi,Indokh B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Aranyabena,Rnayarapeer B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Belakheda,Jharda S.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Borkhedi,Jharda S.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Guradiyadasa,Aajmabad B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Kachhaliyachand,Lalgarh B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Kanakedi Eklaspur,Jharda S.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Mendki,Aajmabad B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Naharkheda,Makla B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Nipaniyaraju,Aajmabad B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Somchidi,Aajmabad B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Samakota,Kundikheda B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Sudaheda,Kundikheda B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Thivaria,Kachria B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Asadi,Lotiyajunarda B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Banjarkhedi,Kachria B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Chhingri,Aajmabad B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Hajalyakhedi,Rnayarapeer B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Indokh,Jharda S.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Jhangri,Lalgarh B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Jodmalakkha,Kachria B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Makla,Makla B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Mundlibhoj,Aajmabad B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Nipaniyabadar,Kachria B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Panodiya,Kundikheda B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
spukheda,Indokh B.O,456441,Mahidpur,UJJAIN,MADHYA PRADESH
Badbeli,Semliya B.O,456443,Kalapipal,SHAJAPUR,MADHYA PRADESH
Baloda,Barkheda Buzurg B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Barapathar,Mehidpur S.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Mochikheda,Mehidpur S.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Moyakheda,Khedakhajuria B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Mundlidotru,Khedakhajuria B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Bhavrasi,Shakkar Khedi B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Binpura,Mehidpur S.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Dhablabeni,Mehidpur S.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Dhanda Bhalla,Mehidpur S.O,456443,Ghatiya,UJJAIN,MADHYA PRADESH
Harbakhedi,Mehidpur S.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Hingoniya,Mahu B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Kanthari,Khedakhajuria B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Khedakhajuriya,Khedakhajuria B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Khedakhajuriya,Mehidpur S.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Kukni,Mehidpur S.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Lasudiyadevsi,Shakkar Khedi B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Padalyakhurd,Mahu B.O,456443,Khacharod,UJJAIN,MADHYA PRADESH
Shakkarkhedi,Mahu B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Tulsapur,Khedakhajuria B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Bhimakheda,Mehidpur S.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Jawasyapanth,Mehidpur S.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Kadhai,Mehidpur S.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Kanakhedi Harbans,Khedakhajuria B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Khoriya Sumra,Mehidpur S.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Lasudiyamansoor,Semliya B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Lasudiyashripat,Khedakhajuria B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Pipalya Nath,Khedakhajuria B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Aamdi,Mehidpur S.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Akyajassa,Shakkar Khedi B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Balra,Khedakhajuria B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Dipakhedi,Mehidpur S.O,456443,Khacharod,UJJAIN,MADHYA PRADESH
Dongla,Khedakhajuria B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Itawa,Khedakhajuria B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Jodmabirbhan,Shakkar Khedi B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Kallapipalya,Khedakhajuria B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Lakhakhedi Naharpur,Mahu B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Sherpur,Khedakhajuria B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Tajpura,Mehidpur S.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Bagla,Khedakhajuria B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Baijnath,Mehidpur S.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Bani,Semliya B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Bisalkhedi,Mehidpur S.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Chitawad,Mehidpur S.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Marukheda,Mahu B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Mundlaparwal,Chitavad B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Narana,Mahu B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Ramnagar,Mehidpur S.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Semalya,Semliya B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Tanda,Mahu B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Chiramya,Mahu B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Chitawad,Chitavad B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Chorwasa,Khedakhajuria B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Isankhedi,Khedakhajuria B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Kalapipal,Khedakhajuria B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Khajuriya Mansoor,Semliya B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Kuwandiya,Mehidpur S.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Melaniya,Khedakhajuria B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Ranipura,Khedakhajuria B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Rudrakheda,Chitavad B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Akyadhanga,Mahu B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Barkhedabuzurg,Barkheda Buzurg B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Dharakheda,Dharakheda B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Jharkhedi,Mahu B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Padikheda,Khedakhajuria B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Piplikheda,Mehidpur S.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Rasulpura,Khedakhajuria B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Aranya Najeek Chivdi,Khedakhajuria B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Badgaon,Mehidpur S.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Dhablikamma,Mehidpur S.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Kajikhedi,Mehidpur S.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Mahu,Mahu B.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Sangvikheda,Mehidpur S.O,456443,Mahidpur,UJJAIN,MADHYA PRADESH
Bhutiya,Ujjainiya B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Dhannakhedi,Ghattia S.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Ghatiya,Dungarkheda B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Ghatiya,Jagoti B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Hajratpur,Keson B.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Harigarh,Ghonsla B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Jhitarkhedi,Ghattia S.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Jhokra,Jagoti B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Kalesar,Malikhedi B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Malikhedi,Mahudi B.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Nipanya Goyal,Nazarpur B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Piplyabichha,Ujjainiya B.O,456550,Ujjain,UJJAIN,MADHYA PRADESH
Raghvi,Ghonsla B.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Ramsara,Ghonsla B.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Semalyabibi,Ghattia S.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Simrol,Keson B.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Sunai Khedi,Ujjainiya B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Tulaheda,Tulaheda B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Alakheda,Keson B.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Barkhedi Jagir,Jagoti B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Barkhedibazar,Jagoti B.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Bet Kheda,Jagoti B.O,456550,Agar,SHAJAPUR,MADHYA PRADESH
Dhakamata,Jhitarkhedi B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Dongarkheda,Ghattia S.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Ghiyakhedi,Ghattia S.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Jagoti,Ghattia S.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Khoriya,Nazarpur B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Mahudi,Ghattia S.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Pat,Ghattia S.O,456550,Tarana,UJJAIN,MADHYA PRADESH
Pipalya Harji,Dhabla Hardu B.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Piplia gunava,Ujjainiya B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Shankarpurjagir,Ghattia S.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Ujjainiya,Ujjainiya B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Bagni,Dhabla Hardu B.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Barda Bhurekhan,Nazarpur B.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Bormundla,Ghonsla B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Ghatiya,Keson B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Ghatiya,Parsoli B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Ghosla,Ghattia S.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Gunaya,Keson B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Jalwa,Ghattia S.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Jhalari,Dhabla Hardu B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Panched,Ghonsla B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Parasali,Ghattia S.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Paroliya Jhali,Ghattia S.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Ralayata,Jalwa B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Runji,Ghonsla B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Samarkhedi,Parsoli B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
tal,Jagoti B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Tukral,Ghonsla B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Vinayaga,Nazarpur B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Borkhedi,Ujjainiya B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Delakhedi,Keson B.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Ghatiya,Jalwa B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Ghatiya,Jhitarkhedi B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Ghatiya,Malikhedi B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Guradiya Gujar,Keson B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Kalukhedi,Jhitarkhedi B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Khedla,Keson B.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Kherkhedi,Malikhedi B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Mahudipura,Mahudi B.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Neemkheda,Keson B.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Teelyakhedi,Dungarkheda B.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Tumdawada,Ghattia S.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Banda,Malikhedi B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Bisakhedi,Malikhedi B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Borkheda Bhalla,Ghonsla B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Dhabladhuta,Ghattia S.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Ghatiya,Dhabla Hardu B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Ghatiyajassa,Keson B.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Ghodabag,Dungarkheda B.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Jhangra,Ghonsla B.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Khedla,Keson B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Khurchanya Chandrabhan,Mahudi B.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Kitiya,Mahudi B.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Lakhaheda,Nazarpur B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Lasudia Nara,Dungarkheda B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Parsoli,Ghattia S.O,456550,Tarana,UJJAIN,MADHYA PRADESH
Pipalya Munjapta,Ghattia S.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Piplia bicha,Ujjainiya B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Silari,Ghattia S.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Biramkhedi,Ghonsla B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Chack,Jagoti B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Dabri,Jalwa B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Daulatpur,Jhitarkhedi B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Dhablagori,Malikhedi B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Ghat Khedi,Ghattia S.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Ghatiya,Ghattia S.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Ghatiya,Pat B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Ilaskhedi,Ghonsla B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Ishakpur,Nazarpur B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Kadwali,Ujjainiya B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Khurchanya Pratap,Mahudi B.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Pipalya Kalan,Dhabla Hardu B.O,456550,Agar,SHAJAPUR,MADHYA PRADESH
Ralayati,Jalwa B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Rudaheda,Ujjainiya B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Sanoriya,Jagoti B.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Aranya Najeek Sherpur,Ghattia S.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Badwai,Ghattia S.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Bagni,Dungarkheda B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Bamori,Malikhedi B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Bhadwa,Malikhedi B.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Dhulmahu,Malikhedi B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Ghatiya,Ghonsla B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Hevat,Jalwa B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Kason,Ghattia S.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Khajuria Sadar,Jagoti B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Kheda Madda,Keson B.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Nazarpur,Nazarpur B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Palwa,Ghonsla B.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Rudi,Dhabla Hardu B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Salamata,Ghattia S.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Anwalya,Ujjainiya B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Bakaniya,Ghattia S.O,456550,Ujjain,UJJAIN,MADHYA PRADESH
Bhatkhedi,Dungarkheda B.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Bhensa Khedi,Jhitarkhedi B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Chonsala,Malikhedi B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Dhablahardu,Ghattia S.O,456550,Tarana,UJJAIN,MADHYA PRADESH
Dungarkhedi,Keson B.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Ghatiya,Mahudi B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
jawasia,Dhabla Hardu B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Jhalara Agar,Pat B.O,456550,Agar,SHAJAPUR,MADHYA PRADESH
Khedachitavalia,Jhitarkhedi B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Koyalkhedi,Ghonsla B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Lambikhedi,Ghonsla B.O,456550,Mahidpur,UJJAIN,MADHYA PRADESH
Malikhedi,Mahudi B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Meen,Tulaheda B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Ujjainiya,Ghattia S.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Wajirpur (Jogi Khedi),Jagoti B.O,456550,Ghatiya,UJJAIN,MADHYA PRADESH
Banskhedi Khalsa,Badkummed B.O,456661,Ujjain,UJJAIN,MADHYA PRADESH
Binjal,Tajpur S.O (Ujjain),456661,Tarana,UJJAIN,MADHYA PRADESH
Bodani,Badkummed B.O,456661,Ujjain,UJJAIN,MADHYA PRADESH
Dewankhedi,Tajpur S.O (Ujjain),456661,Ujjain,UJJAIN,MADHYA PRADESH
Kadchhali,Badkummed B.O,456661,Ujjain,UJJAIN,MADHYA PRADESH
Biaora,Tajpur S.O (Ujjain),456661,Ujjain,UJJAIN,MADHYA PRADESH
Amarpura,Tajpur S.O (Ujjain),456661,Ghatiya,UJJAIN,MADHYA PRADESH
Badhkummed,Badkummed B.O,456661,Ujjain,UJJAIN,MADHYA PRADESH
Bhainsoda,Tajpur S.O (Ujjain),456661,Ujjain,UJJAIN,MADHYA PRADESH
Bhariyakhedi,Tajpur S.O (Ujjain),456661,Tarana,UJJAIN,MADHYA PRADESH
Harsodan,Harsodhan B.O,456661,Ujjain,UJJAIN,MADHYA PRADESH
Mundlasuleman,Badkummed B.O,456661,Ujjain,UJJAIN,MADHYA PRADESH
Jawasiyasolanki,Badkummed B.O,456661,Mahidpur,UJJAIN,MADHYA PRADESH
