Bangalore North,Vidhana Soudha S.O,560001,Bangalore North,BANGALORE,KARNATAKA 
Murukanahalli,Ballenahalli B.O,571812,Krishnarajpet,MANDYA,KARNATAKA
alpalli,Bannangadi B.O,571812,Pandavapura,MANDYA,KARNATAKA
Bindahalli,Dinka B.O,571812,Pandavapura,MANDYA,KARNATAKA
Bukanakere,Bukkinakere S.O,571812,Krishnarajpet,MANDYA,KARNATAKA
Doddagadiganahalli,Ballenahalli B.O,571812,Krishnarajpet,MANDYA,KARNATAKA
Ganjigere,Ganjigere B.O,571812,Krishnarajpet,MANDYA,KARNATAKA
Heraganahalli,Mavinakere B.O,571812,Krishnarajpet,MANDYA,KARNATAKA
keelanakoppal,Bachahalli B.O,571812,Krishnarajpet,MANDYA,KARNATAKA
kurubahalli,Ganjigere B.O,571812,Krishnarajpet,MANDYA,KARNATAKA
Poovanahalli,Ganjigere B.O,571812,Krishnarajpet,MANDYA,KARNATAKA
Basthihalli,Bannangadi B.O,571812,Pandavapura,MANDYA,KARNATAKA
bukahalli koppal,Ganjigere B.O,571812,Krishnarajpet,MANDYA,KARNATAKA
Buvanahalli,Bachahalli B.O,571812,Krishnarajpet,MANDYA,KARNATAKA
Chokanahalli,Bukkinakere S.O,571812,Krishnarajpet,MANDYA,KARNATAKA
Dammalapura,Bukkinakere S.O,571812,Krishnarajpet,MANDYA,KARNATAKA
Dinka Settihalli,Dinka B.O,571812,Pandavapura,MANDYA,KARNATAKA
kempegowdana koppal,Bannangadi B.O,571812,Pandavapura,MANDYA,KARNATAKA
Malligerekaval,Bukkinakere S.O,571812,Pandavapura,MANDYA,KARNATAKA
Rajenahalli,Ganjigere B.O,571812,Krishnarajpet,MANDYA,KARNATAKA
Ranganathapura,Bukkinakere S.O,571812,Krishnarajpet,MANDYA,KARNATAKA
Salugadde-Bidarakatte Kaval,Ballenahalli B.O,571812,Krishnarajpet,MANDYA,KARNATAKA
Sundahalli,Ballenahalli B.O,571812,Pandavapura,MANDYA,KARNATAKA
B.Bachahalli,Bachahalli B.O,571812,Krishnarajpet,MANDYA,KARNATAKA
Bookahalli,Ganjigere B.O,571812,Krishnarajpet,MANDYA,KARNATAKA
kaveripura,Bannangadi B.O,571812,Pandavapura,MANDYA,KARNATAKA
vijaya hosahalli,Bachahalli B.O,571812,Krishnarajpet,MANDYA,KARNATAKA
Anthanahalli,Bannangadi B.O,571812,Pandavapura,MANDYA,KARNATAKA
Ballenahalli,Ballenahalli B.O,571812,Krishnarajpet,MANDYA,KARNATAKA
basti hosakote,Mavinakere B.O,571812,Krishnarajpet,MANDYA,KARNATAKA
Bettadahosur,Bukkinakere S.O,571812,Krishnarajpet,MANDYA,KARNATAKA
marti koppal,Ganjigere B.O,571812,Krishnarajpet,MANDYA,KARNATAKA
Mathikere,Ballenahalli B.O,571812,Krishnarajpet,MANDYA,KARNATAKA
Bindahallikaval,Bukkinakere S.O,571812,Pandavapura,MANDYA,KARNATAKA
hosakannambadi,Bannangadi B.O,571812,Pandavapura,MANDYA,KARNATAKA
jayapura,Ganjigere B.O,571812,Krishnarajpet,MANDYA,KARNATAKA
Malligere,Dinka B.O,571812,Pandavapura,MANDYA,KARNATAKA
Mavinakere,Mavinakere B.O,571812,Krishnarajpet,MANDYA,KARNATAKA
Molesandra,Dinka B.O,571812,Pandavapura,MANDYA,KARNATAKA
Varahanathakallahalli,Ganjigere B.O,571812,Krishnarajpet,MANDYA,KARNATAKA
Tumkur,Tumkur H.O,572101,Tumkur,TUMKUR,KARNATAKA
Tumkur,Tumkur City S.O,572101,Tumkur,TUMKUR,KARNATAKA
Tumkur,Western Extn S.O,572101,Tumkur,TUMKUR,KARNATAKA
Tumkur,Gandinagar Tumkur S.O,572102,Tumkur,TUMKUR,KARNATAKA
Tumkur,Someswarapuram S.O,572102,Tumkur,TUMKUR,KARNATAKA
Tumkur,S G Extn Tumkur S.O,572102,Tumkur,TUMKUR,KARNATAKA
Tumkur,Sit Campus B.O,572102,Tumkur,TUMKUR,KARNATAKA
Tumkur,Settihalli B.O,572102,Tumkur,TUMKUR,KARNATAKA
settihallipalya,Settihalli B.O,572102,Tumkur,TUMKUR,KARNATAKA
Tumkur,Jayanagar Extn Tumkur S.O,572102,Tumkur,TUMKUR,KARNATAKA
Tumkur,Kuvempunagara S.O,572103,Tumkur,TUMKUR,KARNATAKA
Tumkur,R G Market Tumkur S.O,572103,Tumkur,TUMKUR,KARNATAKA
AIAHNAPALYA,Mydala B.O,572104,Tumkur,TUMKUR,KARNATAKA
dinnepalya,Kattige Gollahalli B.O,572104,Tumkur,TUMKUR,KARNATAKA
GOWRIPUR,Kattige Gollahalli B.O,572104,Tumkur,TUMKUR,KARNATAKA
HALASINAMARADA HATTI,Kesaramadu B.O,572104,Tumkur,TUMKUR,KARNATAKA
KATAVEERANAHALLI THOTA,Swandenahalli B.O,572104,Tumkur,TUMKUR,KARNATAKA
Kothigegollahalli,Kattige Gollahalli B.O,572104,Tumkur,TUMKUR,KARNATAKA
mudigere thimmanapalya,Kesaramadu B.O,572104,Tumkur,TUMKUR,KARNATAKA
Mydala,Mydala B.O,572104,Tumkur,TUMKUR,KARNATAKA
SIDDARAPALYA,Swandenahalli B.O,572104,Tumkur,TUMKUR,KARNATAKA
bandepalya,Devarayapatna B.O,572104,Tumkur,TUMKUR,KARNATAKA
Belagumba,Belagumba B.O,572104,Tumkur,TUMKUR,KARNATAKA
BYRAPURA,Mydala B.O,572104,Tumkur,TUMKUR,KARNATAKA
chowdaiahnapalya,Kesaramadu B.O,572104,Tumkur,TUMKUR,KARNATAKA
goedaiahnapalya,Kesaramadu B.O,572104,Tumkur,TUMKUR,KARNATAKA
GUDIPALSANDRA,Haralur B.O,572104,Tumkur,TUMKUR,KARNATAKA
hassanpura,Kesaramadu B.O,572104,Tumkur,TUMKUR,KARNATAKA
kadigere,Haralur B.O,572104,Tumkur,TUMKUR,KARNATAKA
Kesaramadu,Kesaramadu B.O,572104,Tumkur,TUMKUR,KARNATAKA
Myadala Amanikere,Kesaramadu B.O,572104,Tumkur,TUMKUR,KARNATAKA
rangaiahnapalya,Kesaramadu B.O,572104,Tumkur,TUMKUR,KARNATAKA
ROPPADAPALYA,Swandenahalli B.O,572104,Tumkur,TUMKUR,KARNATAKA
Ajjappanahalli,Swandenahalli B.O,572104,Tumkur,TUMKUR,KARNATAKA
Basavapatna,Mydala B.O,572104,Tumkur,TUMKUR,KARNATAKA
Beeranakal,Swandenahalli B.O,572104,Tumkur,TUMKUR,KARNATAKA
Bommanahalli,Kesaramadu B.O,572104,Tumkur,TUMKUR,KARNATAKA
doddananjaiahnapalya,Kattige Gollahalli B.O,572104,Tumkur,TUMKUR,KARNATAKA
Kowthamaranahalli,Haralur B.O,572104,Tumkur,TUMKUR,KARNATAKA
MARNAYAKANAPALYA,Devarayapatna B.O,572104,Tumkur,TUMKUR,KARNATAKA
Tumkur,Kyathasandra S.O,572104,Tumkur,TUMKUR,KARNATAKA
",MARIYAPPANAPALYA",Kesaramadu B.O,572104,Tumkur,TUMKUR,KARNATAKA
GUNDAHANUMANTHAIAHNAPALYA,Swandenahalli B.O,572104,Tumkur,TUMKUR,KARNATAKA
hanumegowdanapalya,Haralur B.O,572104,Tumkur,TUMKUR,KARNATAKA
Haralur,Haralur B.O,572104,Tumkur,TUMKUR,KARNATAKA
jyothipura,Belagumba B.O,572104,Tumkur,TUMKUR,KARNATAKA
Kallahalli,Kesaramadu B.O,572104,Tumkur,TUMKUR,KARNATAKA
KAREKALPALYA,Mydala B.O,572104,Tumkur,TUMKUR,KARNATAKA
Kondanayakanahalli,Mydala B.O,572104,Tumkur,TUMKUR,KARNATAKA
prashantha nagara,Devarayapatna B.O,572104,Tumkur,TUMKUR,KARNATAKA
SATHYAMANGALA,Swandenahalli B.O,572104,Tumkur,TUMKUR,KARNATAKA
annanapalya,Kattige Gollahalli B.O,572104,Tumkur,TUMKUR,KARNATAKA
bhagyanagara,Belagumba B.O,572104,Tumkur,TUMKUR,KARNATAKA
JAGANTHAPURA,Swandenahalli B.O,572104,Tumkur,TUMKUR,KARNATAKA
NARASIYAPPA THOTA,Mydala B.O,572104,Tumkur,TUMKUR,KARNATAKA
SHETTI HALLI PALYA,Kesaramadu B.O,572104,Tumkur,TUMKUR,KARNATAKA
Tumkur,Devarayapatna B.O,572104,Tumkur,TUMKUR,KARNATAKA
venkatadri extn,Belagumba B.O,572104,Tumkur,TUMKUR,KARNATAKA
AMANIKERE THOTA,Kesaramadu B.O,572104,Tumkur,TUMKUR,KARNATAKA
BANDIHALLI,Mydala B.O,572104,Tumkur,TUMKUR,KARNATAKA
bangalipalya,Kattige Gollahalli B.O,572104,Tumkur,TUMKUR,KARNATAKA
BURUGUMARADAPALYA,Mydala B.O,572104,Tumkur,TUMKUR,KARNATAKA
Byrasandra,Haralur B.O,572104,Tumkur,TUMKUR,KARNATAKA
honnaiahnapalya,Haralur B.O,572104,Tumkur,TUMKUR,KARNATAKA
japer sab palya,Kesaramadu B.O,572104,Tumkur,TUMKUR,KARNATAKA
kummajjipalya,Kattige Gollahalli B.O,572104,Tumkur,TUMKUR,KARNATAKA
Kundur,Devarayapatna B.O,572104,Tumkur,TUMKUR,KARNATAKA
raitharapalya,Haralur B.O,572104,Tumkur,TUMKUR,KARNATAKA
belagumba thota,Belagumba B.O,572104,Tumkur,TUMKUR,KARNATAKA
Bychapura,Haralur B.O,572104,Tumkur,TUMKUR,KARNATAKA
Chokkenahalli,Kesaramadu B.O,572104,Tumkur,TUMKUR,KARNATAKA
doddegowdanapalya,Kattige Gollahalli B.O,572104,Tumkur,TUMKUR,KARNATAKA
KALAKARANAHALLI THOTA,Swandenahalli B.O,572104,Tumkur,TUMKUR,KARNATAKA
NAVILA HALLI,Swandenahalli B.O,572104,Tumkur,TUMKUR,KARNATAKA
sadana extn,Belagumba B.O,572104,Tumkur,TUMKUR,KARNATAKA
sangapuragollarahatti,Haralur B.O,572104,Tumkur,TUMKUR,KARNATAKA
Siddaganga Matha,Kyathasandra S.O,572104,Tumkur,TUMKUR,KARNATAKA
Swandenahalli,Swandenahalli B.O,572104,Tumkur,TUMKUR,KARNATAKA
Tumkur,Siddaganga Mutt S.O,572104,Tumkur,TUMKUR,KARNATAKA
ganesh nagara,Belagumba B.O,572104,Tumkur,TUMKUR,KARNATAKA
gune gollahalli,Kattige Gollahalli B.O,572104,Tumkur,TUMKUR,KARNATAKA
INAPUR,Kattige Gollahalli B.O,572104,Tumkur,TUMKUR,KARNATAKA
kethuhalli,Kattige Gollahalli B.O,572104,Tumkur,TUMKUR,KARNATAKA
Machanahalli,Kesaramadu B.O,572104,Tumkur,TUMKUR,KARNATAKA
MUTHSANDRA,Swandenahalli B.O,572104,Tumkur,TUMKUR,KARNATAKA
SATYAMANGALA INDUSTRIAL AREA,Swandenahalli B.O,572104,Tumkur,TUMKUR,KARNATAKA
shree nagara,Devarayapatna B.O,572104,Tumkur,TUMKUR,KARNATAKA
Vaddarahalli,Belagumba B.O,572104,Tumkur,TUMKUR,KARNATAKA
Tumkur,Melekote B.O,572105,Tumkur,TUMKUR,KARNATAKA
Maralur Amanikere,Maralur SO,572105,Tumkur,TUMKUR,KARNATAKA
Gangasandra,Melekote B.O,572105,Tumkur,TUMKUR,KARNATAKA
Tumkur,SSIT Campus B.O,572105,Tumkur,TUMKUR,KARNATAKA
Antharasanahalli,Arakere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Arakere,Arakere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Muddaramaiahnapalya,Obalapura B.O,572106,Tumkur,TUMKUR,KARNATAKA
Narasapura,Oorkere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Seethakalpalya,Obalapura B.O,572106,Tumkur,TUMKUR,KARNATAKA
Arasappana chathra,Arakere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Avalipalya,Beladhara B.O,572106,Tumkur,TUMKUR,KARNATAKA
Beladhara.,Arakere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Gowdanakatte,Beladhara B.O,572106,Tumkur,TUMKUR,KARNATAKA
Hanumanthagiri,Beladhara B.O,572106,Tumkur,TUMKUR,KARNATAKA
Hirekodathakal,Obalapura B.O,572106,Tumkur,TUMKUR,KARNATAKA
Jakkenahalli,Beladhara B.O,572106,Tumkur,TUMKUR,KARNATAKA
M.Gollahalli,Beladhara B.O,572106,Tumkur,TUMKUR,KARNATAKA
Mallaiahnapalya,Beladhara B.O,572106,Tumkur,TUMKUR,KARNATAKA
Mallenahalli.,Arakere B.O,572106,Tumkur,TUMKUR,KARNATAKA
MariHuchaiahnapalya,Oorkere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Narasipura,Beladhara B.O,572106,Tumkur,TUMKUR,KARNATAKA
Obalapura.,Obalapura B.O,572106,Tumkur,TUMKUR,KARNATAKA
Oorkere Gomala,Oorkere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Puttabasavaiahnapalya,Dibbur B.O,572106,Tumkur,TUMKUR,KARNATAKA
Tumkur,Dibbur B.O,572106,Tumkur,TUMKUR,KARNATAKA
Yallapura,Arakere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Chikkakodathakal,Obalapura B.O,572106,Tumkur,TUMKUR,KARNATAKA
Hiregundagal.,Obalapura B.O,572106,Tumkur,TUMKUR,KARNATAKA
Hosahalli kasaba,Dibbur B.O,572106,Tumkur,TUMKUR,KARNATAKA
Mudakeeraiahnapalya,Obalapura B.O,572106,Tumkur,TUMKUR,KARNATAKA
Nelamaraiahnapalya,Dibbur B.O,572106,Tumkur,TUMKUR,KARNATAKA
Annenahalli,Oorkere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Antharasanahalli Industrial area 2nd stage,Arakere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Appaiahnapalya,Obalapura B.O,572106,Tumkur,TUMKUR,KARNATAKA
Chinivaranahalli,Beladhara B.O,572106,Tumkur,TUMKUR,KARNATAKA
Devarahatti,Obalapura B.O,572106,Tumkur,TUMKUR,KARNATAKA
Govindaiahnapalya,Arakere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Haronahalli.,Dibbur B.O,572106,Tumkur,TUMKUR,KARNATAKA
Kalammanapalya,Oorkere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Kalasegowdanapalya,Oorkere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Kenchanapalya,Beladhara B.O,572106,Tumkur,TUMKUR,KARNATAKA
Lingapura.,Obalapura B.O,572106,Tumkur,TUMKUR,KARNATAKA
Obalapura,Obalapura B.O,572106,Tumkur,TUMKUR,KARNATAKA
Thimmalapura.,Oorkere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Tumkur,Northren Extension S.O,572106,Tumkur,TUMKUR,KARNATAKA
Amruthagiri.,Beladhara B.O,572106,Tumkur,TUMKUR,KARNATAKA
Arakere.,Arakere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Channamuddenahalli,Beladhara B.O,572106,Tumkur,TUMKUR,KARNATAKA
Hanumanthagiri,Northren Extension S.O,572106,Koratagere,TUMKUR,KARNATAKA
Hebbaka Amanikere,Oorkere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Hosahalli.,Obalapura B.O,572106,Tumkur,TUMKUR,KARNATAKA
Lingaiahnapalya,Beladhara B.O,572106,Tumkur,TUMKUR,KARNATAKA
Masanipalya,Beladhara B.O,572106,Tumkur,TUMKUR,KARNATAKA
Raajanagara,Oorkere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Thippurammanapalya,Oorkere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Beladhara,Beladhara B.O,572106,Tumkur,TUMKUR,KARNATAKA
Bommanahalli,Obalapura B.O,572106,Tumkur,TUMKUR,KARNATAKA
Chiniga,Obalapura B.O,572106,Tumkur,TUMKUR,KARNATAKA
Honnenahalli.,Dibbur B.O,572106,Tumkur,TUMKUR,KARNATAKA
Kuchangi.,Oorkere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Mariyappanapalya,Oorkere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Rollepalya,Obalapura B.O,572106,Tumkur,TUMKUR,KARNATAKA
Singonahalli,Obalapura B.O,572106,Tumkur,TUMKUR,KARNATAKA
Thippanahalli.,Arakere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Yallapura palya,Arakere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Annadhana shastri palya,Beladhara B.O,572106,Tumkur,TUMKUR,KARNATAKA
Chindagiripalya,Beladhara B.O,572106,Tumkur,TUMKUR,KARNATAKA
Gerahalli,Obalapura B.O,572106,Tumkur,TUMKUR,KARNATAKA
Janatha colony,Dibbur B.O,572106,Tumkur,TUMKUR,KARNATAKA
Kurudeeraiahna hatti,Arakere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Oorukere,Oorkere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Rangapura,Oorkere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Ahobala Agrahara,Beladhara B.O,572106,Tumkur,TUMKUR,KARNATAKA
Amalapura,Arakere B.O,572106,Tumkur,TUMKUR,KARNATAKA
BhangiHanumanthaiahnapalya,Dibbur B.O,572106,Tumkur,TUMKUR,KARNATAKA
Bhovi palya Antharasanahalli,Arakere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Bhovipalya,Oorkere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Chikkagundagal,Obalapura B.O,572106,Tumkur,TUMKUR,KARNATAKA
Dibbur,Dibbur B.O,572106,Tumkur,TUMKUR,KARNATAKA
Dibbur male,Dibbur B.O,572106,Tumkur,TUMKUR,KARNATAKA
Hebbaka,Oorkere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Henchinapalya,Dibbur B.O,572106,Tumkur,TUMKUR,KARNATAKA
Kuchangi palya,Oorkere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Oorkere.,Oorkere B.O,572106,Tumkur,TUMKUR,KARNATAKA
Banavara,Bellavi B.O,572107,Tumkur,TUMKUR,KARNATAKA
BHEEMASANDRA,M C Campus Tumkur S.O,572107,Tumkur,TUMKUR,KARNATAKA
Byla,Bellavi B.O,572107,Tumkur,TUMKUR,KARNATAKA
Devarajanahalli,Bellavi B.O,572107,Tumkur,TUMKUR,KARNATAKA
Doddanaravangala Amanikere,Doddanaravangala B.O,572107,Tumkur,TUMKUR,KARNATAKA
Gollarahatti,Channenahalli B.O,572107,Tumkur,TUMKUR,KARNATAKA
Gollarahatti,Mallasandra B.O,572107,Tumkur,TUMKUR,KARNATAKA
heggere new extn,M C Campus Tumkur S.O,572107,Tumkur,TUMKUR,KARNATAKA
Hosapalya,Channenahalli B.O,572107,Tumkur,TUMKUR,KARNATAKA
Jogarahatti,Doddanaravangala B.O,572107,Tumkur,TUMKUR,KARNATAKA
kamblaiahpalya,Channenahalli B.O,572107,Tumkur,TUMKUR,KARNATAKA
Karadigere Kaval,Halanur B.O,572107,Tumkur,TUMKUR,KARNATAKA
Nagarjunahalli,Channenahalli B.O,572107,Tumkur,TUMKUR,KARNATAKA
Palihatti,Channenahalli B.O,572107,Tumkur,TUMKUR,KARNATAKA
RANGANATHAPURA,Bellavi B.O,572107,Tumkur,TUMKUR,KARNATAKA
T.Gollahalli,Bellavi B.O,572107,Tumkur,TUMKUR,KARNATAKA
Thimmalapura,Bellavi B.O,572107,Tumkur,TUMKUR,KARNATAKA
Agalagunte,Bugudanahalli B.O,572107,Tumkur,TUMKUR,KARNATAKA
Channenahalli,Channenahalli B.O,572107,Tumkur,TUMKUR,KARNATAKA
Echalakunte,Bellavi B.O,572107,Tumkur,TUMKUR,KARNATAKA
Kannenahalli,Bugudanahalli B.O,572107,Tumkur,TUMKUR,KARNATAKA
Kotnahalli,Mallasandra B.O,572107,Tumkur,TUMKUR,KARNATAKA
Kottanahallipalya,Mallasandra B.O,572107,Tumkur,TUMKUR,KARNATAKA
Kurikempanahalli,Channenahalli B.O,572107,Tumkur,TUMKUR,KARNATAKA
Mallasandra,Mallasandra B.O,572107,Tumkur,TUMKUR,KARNATAKA
mylanahatti,Halanur B.O,572107,Tumkur,TUMKUR,KARNATAKA
SRI SIDDARTHA DENTAL COLLEGE,M C Campus Tumkur S.O,572107,Tumkur,TUMKUR,KARNATAKA
Vaddarahatti,Halanur B.O,572107,Tumkur,TUMKUR,KARNATAKA
Vokkodi,M C Campus Tumkur S.O,572107,Tumkur,TUMKUR,KARNATAKA
Bellavi Amanikere,Bellavi B.O,572107,Tumkur,TUMKUR,KARNATAKA
Chikkabellavi,Bellavi B.O,572107,Tumkur,TUMKUR,KARNATAKA
Dodderi,Bellavi B.O,572107,Tumkur,TUMKUR,KARNATAKA
Hanumanthapura Gollarahatti,M C Campus Tumkur S.O,572107,Tumkur,TUMKUR,KARNATAKA
Lakshmisagara,Channenahalli B.O,572107,Tumkur,TUMKUR,KARNATAKA
Navagrama,Mallasandra B.O,572107,Tumkur,TUMKUR,KARNATAKA
Ranganapalya,Channenahalli B.O,572107,Tumkur,TUMKUR,KARNATAKA
Tumkur,M C Campus Tumkur S.O,572107,Tumkur,TUMKUR,KARNATAKA
Vakkodi gollarahatti,M C Campus Tumkur S.O,572107,Tumkur,TUMKUR,KARNATAKA
Gollarahatti,M C Campus Tumkur S.O,572107,Tumkur,TUMKUR,KARNATAKA
Gowdihalli,Doddanaravangala B.O,572107,Tumkur,TUMKUR,KARNATAKA
Harivanapura,Channenahalli B.O,572107,Tumkur,TUMKUR,KARNATAKA
Jogarahatti,Mallasandra B.O,572107,Tumkur,TUMKUR,KARNATAKA
Kaggere,Doddanaravangala B.O,572107,Tumkur,TUMKUR,KARNATAKA
Mashanapura,Channenahalli B.O,572107,Tumkur,TUMKUR,KARNATAKA
sri siddartha medical college,M C Campus Tumkur S.O,572107,Tumkur,TUMKUR,KARNATAKA
Agalakote,M C Campus Tumkur S.O,572107,Tumkur,TUMKUR,KARNATAKA
Aslipura,Bellavi B.O,572107,Tumkur,TUMKUR,KARNATAKA
Ballapura,Bugudanahalli B.O,572107,Tumkur,TUMKUR,KARNATAKA
Bheemasandra Palya,M C Campus Tumkur S.O,572107,Tumkur,TUMKUR,KARNATAKA
Bugudanahalli,Bugudanahalli B.O,572107,Tumkur,TUMKUR,KARNATAKA
Doddanaravangala,Doddanaravangala B.O,572107,Tumkur,TUMKUR,KARNATAKA
Gollahalli janatha colony,Siddarthanagar B.O,572107,Tumkur,TUMKUR,KARNATAKA
Halanur,Halanur B.O,572107,Tumkur,TUMKUR,KARNATAKA
Kuppur,Bugudanahalli B.O,572107,Tumkur,TUMKUR,KARNATAKA
M N Kaval,Bellavi B.O,572107,Tumkur,TUMKUR,KARNATAKA
shettapanapalya,M C Campus Tumkur S.O,572107,Tumkur,TUMKUR,KARNATAKA
Tumkur,Siddarthanagar B.O,572107,Tumkur,TUMKUR,KARNATAKA
Habbathana halli,Mallasandra B.O,572107,Tumkur,TUMKUR,KARNATAKA
Karlupalya,Channenahalli B.O,572107,Tumkur,TUMKUR,KARNATAKA
Kottanahalli Gollarahatti,Mallasandra B.O,572107,Tumkur,TUMKUR,KARNATAKA
Majjige Kempanahalli,Channenahalli B.O,572107,Tumkur,TUMKUR,KARNATAKA
Mavinakunte,Bellavi B.O,572107,Tumkur,TUMKUR,KARNATAKA
Adlapura,Halanur B.O,572107,Tumkur,TUMKUR,KARNATAKA
Bugudanahalli Amanikere,Bugudanahalli B.O,572107,Tumkur,TUMKUR,KARNATAKA
Chikkanaravangala,Doddanaravangala B.O,572107,Tumkur,TUMKUR,KARNATAKA
Gollarahatti,Doddanaravangala B.O,572107,Tumkur,TUMKUR,KARNATAKA
Haralakatte,Channenahalli B.O,572107,Tumkur,TUMKUR,KARNATAKA
Heggere,M C Campus Tumkur S.O,572107,Tumkur,TUMKUR,KARNATAKA
Heggere male,M C Campus Tumkur S.O,572107,Tumkur,TUMKUR,KARNATAKA
LakkanahalliHatti,Channenahalli B.O,572107,Tumkur,TUMKUR,KARNATAKA
Mallasandra Amanikere,Halanur B.O,572107,Tumkur,TUMKUR,KARNATAKA
Mallasandra KMF,Mallasandra B.O,572107,Tumkur,TUMKUR,KARNATAKA
Mudigere,Bugudanahalli B.O,572107,Tumkur,TUMKUR,KARNATAKA
Peramanahalli,Doddanaravangala B.O,572107,Tumkur,TUMKUR,KARNATAKA
Appinayakanahalli,Channenahalli B.O,572107,Tumkur,TUMKUR,KARNATAKA
Bellavi,Bellavi B.O,572107,Tumkur,TUMKUR,KARNATAKA
Hanumanthapura,M C Campus Tumkur S.O,572107,Tumkur,TUMKUR,KARNATAKA
Puttanapalya,Siddarthanagar B.O,572107,Tumkur,TUMKUR,KARNATAKA
Singipura,Bellavi B.O,572107,Tumkur,TUMKUR,KARNATAKA
C N HALLI,Volagerepura B.O,572111,Kunigal,TUMKUR,KARNATAKA
Gollarahatti,Holalagunda B.O,572111,Kunigal,TUMKUR,KARNATAKA
Gowdaiahna Palya,Paduvagere B.O,572111,Kunigal,TUMKUR,KARNATAKA
Handalagere,Halagere B.O,572111,Kunigal,TUMKUR,KARNATAKA
Hanumapura,Kadasettihalli B.O,572111,Kunigal,TUMKUR,KARNATAKA
INDIRA NAGARA,Amruthur S.O,572111,Kunigal,TUMKUR,KARNATAKA
Kadashettyhalli,Kadasettihalli B.O,572111,Kunigal,TUMKUR,KARNATAKA
Kagganahalli,Kilara B.O,572111,Kunigal,TUMKUR,KARNATAKA
Keelara,Kilara B.O,572111,Kunigal,TUMKUR,KARNATAKA
KEELARA JANATHA HOUSE,Kilara B.O,572111,Kunigal,TUMKUR,KARNATAKA
KUPPE COLONY,Halagere B.O,572111,Kunigal,TUMKUR,KARNATAKA
Markonahalli,Markonahalli B.O,572111,Kunigal,TUMKUR,KARNATAKA
THIGALARA PALYA,Markonahalli B.O,572111,Kunigal,TUMKUR,KARNATAKA
Ungra,Yadavane B.O,572111,Kunigal,TUMKUR,KARNATAKA
Bettahalli,Bettahalli B.O,572111,Kunigal,TUMKUR,KARNATAKA
Chinnahalli,Amruthur S.O,572111,Kunigal,TUMKUR,KARNATAKA
GANTEKALLU,Paduvagere B.O,572111,Kunigal,TUMKUR,KARNATAKA
Halagere,Halagere B.O,572111,Kunigal,TUMKUR,KARNATAKA
Hosahalli,Holalagunda B.O,572111,Kunigal,TUMKUR,KARNATAKA
JANATHA COLONY,Volagerepura B.O,572111,Kunigal,TUMKUR,KARNATAKA
KEELARADA KOPPALU,Kilara B.O,572111,Kunigal,TUMKUR,KARNATAKA
KIRANGUR,Bettahalli B.O,572111,Kunigal,TUMKUR,KARNATAKA
Korati,K.Honnamachanahalli B.O,572111,Kunigal,TUMKUR,KARNATAKA
Madihalli,Holalagunda B.O,572111,Kunigal,TUMKUR,KARNATAKA
Mantya,Holalagunda B.O,572111,Kunigal,TUMKUR,KARNATAKA
Pallerayanahalli,Yadavane B.O,572111,Kunigal,TUMKUR,KARNATAKA
Sanabagatta,K.Honnamachanahalli B.O,572111,Kunigal,TUMKUR,KARNATAKA
THAMMANNAGOWDANAPALYA,Kadasettihalli B.O,572111,Kunigal,TUMKUR,KARNATAKA
THIRUMALAPALYA,K.Honnamachanahalli B.O,572111,Kunigal,TUMKUR,KARNATAKA
Yadavanne,Yadavane B.O,572111,Kunigal,TUMKUR,KARNATAKA
14TH MILE BANGLE,Paduvagere B.O,572111,Kunigal,TUMKUR,KARNATAKA
Arjunahalli,Yadavane B.O,572111,Kunigal,TUMKUR,KARNATAKA
Hanchipura,Yadavane B.O,572111,Kunigal,TUMKUR,KARNATAKA
Hosakere,Hosakere B.O,572111,Kunigal,TUMKUR,KARNATAKA
